product_name,product_price,product_url,product_size,product_id,category,page_number
Cucina Macaroni Pasta 500g,0.72,https://groceries.aldi.co.uk/en-GB/p-cucina-macaroni-pasta-500g/4088600417660,500g,4088600417660,food-cupboard,1
Maltesers Milk Chocolate & Honeycomb Bites Bag Fairtrade 102g,1.65,https://groceries.aldi.co.uk/en-GB/p-maltesers-milk-chocolate-honeycomb-bites-bag-fairtrade-102g/5000159530736,102g,5000159530736,food-cupboard,1
Galaxy Minstrels Chocolate Pouch Bag 125g,1.65,https://groceries.aldi.co.uk/en-GB/p-galaxy-minstrels-chocolate-pouch-bag-125g/5000159530750,125g,5000159530750,food-cupboard,1
Revels Milk Chocolate With Raisins Coffee Or Orange Bites Pouch Bag 112g,1.65,https://groceries.aldi.co.uk/en-GB/p-revels-milk-chocolate-with-raisins-coffee-or-orange-bites-pouch-bag-112g/5000159530798,112g,5000159530798,food-cupboard,1
Specially Selected Pink Himalayan Rock Salt 110g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-pink-himalayan-rock-salt-110g/4088600495446,110g,4088600495446,food-cupboard,1
Specially Selected Rainbow Peppercorns 40g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-rainbow-peppercorns-40g/4088600495453,40g,4088600495453,food-cupboard,1
Ready Set…Cook! Smoked Paprika 40g,0.69,https://groceries.aldi.co.uk/en-GB/p-ready-setcook-smoked-paprika-40g/4088600147130,40g,4088600147130,food-cupboard,1
M&M's Crispy Milk Chocolate Bites Pouch Bag 107g,1.65,https://groceries.aldi.co.uk/en-GB/p-mms-crispy-milk-chocolate-bites-pouch-bag-107g/5000159520218,107g,5000159520218,food-cupboard,1
Skinny Whip Toffee 5 X 20g,0.99,https://groceries.aldi.co.uk/en-GB/p-skinny-whiptoffee-5-x-20g/5056315501089,5 x 20g,5056315501089,food-cupboard,1
Skinny Crunch Light Chocolate Fudge 19g,0.25,https://groceries.aldi.co.uk/en-GB/p-skinny-crunch-light-chocolate-fudge-19g/5056315500907,19g,5056315500907,food-cupboard,1
Skinny Crunch Light Salted Caramel 19g,0.25,https://groceries.aldi.co.uk/en-GB/p-skinny-crunch-light-salted-caramel-19g/5056315500921,19g,5056315500921,food-cupboard,1
Skinny Crunch Light Raspberry & White Chocolate 19g,0.25,https://groceries.aldi.co.uk/en-GB/p-skinny-crunch-light-raspberry-white-chocolate-19g/5056315500914,19g,5056315500914,food-cupboard,1
Twix Caramel & Milk Chocolate Fingers Twin Biscuit Snack Bars Multipack 4 X 40g,1.75,https://groceries.aldi.co.uk/en-GB/p-twix-caramel-milk-chocolate-fingers-twin-biscuit-snack-bars-multipack-4-x-40g/5000159454100,4 x 40g,5000159454100,food-cupboard,1
Chupa Chups The Best Of 10 Assorted Flavour Lollipops 120g,1.19,https://groceries.aldi.co.uk/en-GB/p-chupa-chups-the-best-of-10-assorted-flavour-lollipops-120g/8410031132519,120g,8410031132519,food-cupboard,1
Four Seasons Mandarin Segments In Juice 300g (175 G Drained),0.69,https://groceries.aldi.co.uk/en-GB/p-four-seasons-mandarin-segments-in-juice-300g-175-g-drained/4088600559926,300g ,4088600559926,food-cupboard,1
Bramwells Short Cut Spaghetti 400g,0.43,https://groceries.aldi.co.uk/en-GB/p-bramwells-short-cut-spaghetti-400g/4088600154367,400g,4088600154367,food-cupboard,1
Skinny Whip Mint & Dark Chocolate 5 X 20g,0.99,https://groceries.aldi.co.uk/en-GB/p-skinny-whipmint-dark-chocolate-5-x-20g/5056315501027,5 x 20g,5056315501027,food-cupboard,1
Skinny Whip Chocolate Orange 5 X 20g,0.99,https://groceries.aldi.co.uk/en-GB/p-skinny-whipchocolate-orange-5-x-20g/5056315501041,5 x 20g,5056315501041,food-cupboard,1
Dessert Menu Evaporated Milk 410g,0.59,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-evaporated-milk-410g/4003490016809,410g,4003490016809,food-cupboard,1
Extra Cool Breeze Sugarfree Chewing Gum Multipack 3 X 12.6g,1.39,https://groceries.aldi.co.uk/en-GB/p-extra-cool-breeze-sugarfree-chewing-gum-multipack-3-x-126g/4009900531887,3 x 12,4009900531887,food-cupboard,1
Extra Peppermint Sugarfree Chewing Gum Multipack 3x 9 Pack,1.39,https://groceries.aldi.co.uk/en-GB/p-extra-peppermint-sugarfree-chewing-gum-multipack-3x-9-pack/4009900531917,3x 9 Pack,4009900531917,food-cupboard,1
Extra Spearmint Sugarfree Chewing Gum Multipack 3 X 12.6g,1.39,https://groceries.aldi.co.uk/en-GB/p-extra-spearmint-sugarfree-chewing-gum-multipack-3-x-126g/4009900531948,3 x 12,4009900531948,food-cupboard,1
Wrigley's Extra White Bubblemint 37.8g,1.39,https://groceries.aldi.co.uk/en-GB/p-wrigleys-extra-white-bubblemint-378g/4009900531979,37,4009900531979,food-cupboard,1
Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum Multipack 3 X 12.6g,1.39,https://groceries.aldi.co.uk/en-GB/p-airwaves-menthol-eucalyptus-sugarfree-chewing-gum-multipack-3-x-126g/4009900532457,3 x 12,4009900532457,food-cupboard,1
Snackrite Prawn Crackers 100g,1.19,https://groceries.aldi.co.uk/en-GB/p-snackrite-prawn-crackers-100g/4088600004167,100g,4088600004167,food-cupboard,1
Just Like Grandma's Golden Yorkshire Puddings 230g/12 Pack,0.89,https://groceries.aldi.co.uk/en-GB/p-just-like-grandmas-golden-yorkshire-puddings-230g12-pack/4088600019772,230g,4088600019772,frozen,1
Bramwells Medium Peri-peri Marinade 35g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-medium-peri-peri-marinade-35g/4088600007090,35g,4088600007090,food-cupboard,1
Bramwells Chinese Marinade 35g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-chinese-marinade-35g/4088600007106,35g,4088600007106,food-cupboard,1
Bramwells Barbecue Marinade 35g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-barbecue-marinade-35g/4088600007137,35g,4088600007137,food-cupboard,1
Specially Selected Hand Cooked Black Pepper & Sea Salt Potato Crisps 150g,1.09,https://groceries.aldi.co.uk/en-GB/p-specially-selected-hand-cooked-black-pepper-sea-salt-potato-crisps-150g/4088600007885,150g,4088600007885,food-cupboard,1
Foodie Market Crunchy Peanut Butter 280g,1.25,https://groceries.aldi.co.uk/en-GB/p-foodie-market-crunchy-peanut-butter-280g/4088600008103,280g,4088600008103,food-cupboard,1
Four Seasons Homestyle Chips 1kg,1.49,https://groceries.aldi.co.uk/en-GB/p-four-seasons-homestyle-chips-1kg/4088600101125,1kg,4088600101125,frozen,1
Roosters Chicken Nuggets 450g/30 Pack,1.55,https://groceries.aldi.co.uk/en-GB/p-roosters-chicken-nuggets-450g30-pack/4088600245270,450g,4088600245270,frozen,1
Roosters Chicken Quarter Pounders 227g/2 Pack,1.89,https://groceries.aldi.co.uk/en-GB/p-roosters-chicken-quarter-pounders-227g2-pack/4088600319124,227g,4088600319124,frozen,1
Foodie Market Smooth Peanut Butter 280g,1.25,https://groceries.aldi.co.uk/en-GB/p-foodie-market-smooth-peanut-butter-280g/4088600008110,280g,4088600008110,food-cupboard,1
Carlos Garlic Baguettes 338g/2 Pack,0.85,https://groceries.aldi.co.uk/en-GB/p-carlos-garlic-baguettes-338g2-pack/4088600203331,338g,4088600203331,frozen,1
Four Seasons Blueberries 400g,2.09,https://groceries.aldi.co.uk/en-GB/p-four-seasons-blueberries-400g/4088600109886,400g,4088600109886,frozen,1
Four Seasons Crispy Skin On Fries 1kg,1.79,https://groceries.aldi.co.uk/en-GB/p-four-seasons-crispy-skin-on-fries-1kg/4088600419947,1kg,4088600419947,frozen,1
Roosters Chicken Dippers In Batter 450g/24* Pack,1.55,https://groceries.aldi.co.uk/en-GB/p-roosters-chicken-dippers-in-batter-450g24-pack/4088600245287,450g,4088600245287,frozen,1
Roosters Gastro Buttermilk Chicken Thigh Burgers 330g,2.49,https://groceries.aldi.co.uk/en-GB/p-roosters-gastro-buttermilk-chicken-thigh-burgers-330g/4088600348841,330g,4088600348841,frozen,1
Roosters Breaded Chicken Goujons 320g,1.59,https://groceries.aldi.co.uk/en-GB/p-roosters-breaded-chicken-goujons-320g/4088600245607,320g,4088600245607,frozen,1
Roosters Southern Fried Chicken Goujons 320g,1.59,https://groceries.aldi.co.uk/en-GB/p-roosters-southern-fried-chicken-goujons-320g/4088600245584,320g,4088600245584,frozen,1
Gianni's Ice Cubes 2kg,0.99,https://groceries.aldi.co.uk/en-GB/p-giannis-ice-cubes-2kg/4088600164175,2kg,4088600164175,frozen,1
Four Seasons Diced White Onions 500g,0.99,https://groceries.aldi.co.uk/en-GB/p-four-seasons-diced-white-onions-500g/4088600213460,500g,4088600213460,frozen,1
Gianni's Ice Cubes 1kg,0.99,https://groceries.aldi.co.uk/en-GB/p-giannis-ice-cubes-1kg/4088600528878,1kg,4088600528878,frozen,1
Cadbury Dairy Milk Caramel Chocolate Brownie 400g,3.49,https://groceries.aldi.co.uk/en-GB/p-cadbury-dairy-milk-caramel-chocolate-brownie-400g/5060012436766,400g,5060012436766,frozen,1
Cadbury Dairy Milk Chocolate Brownie 400g,3.49,https://groceries.aldi.co.uk/en-GB/p-cadbury-dairy-milk-chocolate-brownie-400g/5060012436780,400g,5060012436780,frozen,1
Oakhurst Cooked Sliced Chicken 340g,2.15,https://groceries.aldi.co.uk/en-GB/p-oakhurst-cooked-sliced-chicken-340g/4088600001289,340g,4088600001289,frozen,1
Four Seasons Frozen Dark Sweet Cherries 500g,1.99,https://groceries.aldi.co.uk/en-GB/p-four-seasons-frozen-dark-sweet-cherries-500g/4088600011691,500g,4088600011691,frozen,1
Specially Selected Halloumi Fries 198g,2.29,https://groceries.aldi.co.uk/en-GB/p-specially-selected-halloumi-fries-198g/4088600020846,198g,4088600020846,frozen,1
Slimwell Smoky BBQ Chicken 500g,2.69,https://groceries.aldi.co.uk/en-GB/p-slimwell-smoky-bbq-chicken-500g/4088600021577,500g,4088600021577,frozen,1
Crestwood Steak Bakes 140g/2 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-crestwood-steak-bakes-140g2-pack/4088600030692,140g,4088600030692,frozen,1
Crestwood Chicken Bakes 153g/2 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-crestwood-chicken-bakes-153g2-pack/4088600030708,153g,4088600030708,frozen,1
Four Seasons Cauliflower Cheese 750g,2.15,https://groceries.aldi.co.uk/en-GB/p-four-seasons-cauliflower-cheese-750g/4088600033327,750g,4088600033327,frozen,1
Four Seasons Breaded Onion Rings 750g,1.75,https://groceries.aldi.co.uk/en-GB/p-four-seasons-breaded-onion-rings-750g/4088600033334,750g,4088600033334,frozen,1
Four Seasons Battered Onion Rings 750g,1.75,https://groceries.aldi.co.uk/en-GB/p-four-seasons-battered-onion-rings-750g/4088600033341,750g,4088600033341,frozen,1
Specially Selected Cheese & Onion Quarter Pounders 454g/4 Pack,3.15,https://groceries.aldi.co.uk/en-GB/p-specially-selected-cheese-onion-quarter-pounders-454g4-pack/4088600038193,454g,4088600038193,frozen,1
Specially Selected Aberdeen Angus Quarter Pounders 454g/4 Pack,3.15,https://groceries.aldi.co.uk/en-GB/p-specially-selected-aberdeen-angus-quarter-pounders-454g4-pack/4088600038209,454g,4088600038209,frozen,1
Crestwood Sausage Rolls 424g/4 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-crestwood-sausage-rolls-424g4-pack/4088600030722,424g,4088600030722,frozen,1
Strachan's Scottish Dairy Ice Cream 2l,3.49,https://groceries.aldi.co.uk/en-GB/p-strachans-scottish-dairy-ice-cream-2l/4088600007342,2L,4088600007342,frozen,1
Strachan's Scottish Dairy Raspberry Ripple Ice Cream 1l,2.19,https://groceries.aldi.co.uk/en-GB/p-strachans-scottish-dairy-raspberry-ripple-ice-cream-1l/4088600007359,1L,4088600007359,frozen,1
Cowbelle British Semi-skimmed Milk 1.7% Fat 4 Pints,1.45,https://groceries.aldi.co.uk/en-GB/p-cowbelle-british-semi-skimmed-milk-17-fat-4-pints/4088600003863,4 Pints,4088600003863,chilled-food,1
Strachan's Scottish Dairy Mint Choc Chip Ice Cream 1l,2.19,https://groceries.aldi.co.uk/en-GB/p-strachans-scottish-dairy-mint-choc-chipice-cream-1l/4088600007373,1L,4088600007373,frozen,1
Strachan's Scottish Dairy Scottish Tablet Ice Cream 1l,2.19,https://groceries.aldi.co.uk/en-GB/p-strachans-scottish-dairy-scottish-tablet-ice-cream-1l/4088600012070,1L,4088600012070,frozen,1
Four Seasons Supersweet Sweetcorn 1kg,1.45,https://groceries.aldi.co.uk/en-GB/p-four-seasons-supersweet-sweetcorn-1kg/4061462486012,1kg,4061462486012,frozen,1
Gianni's Strawberry & Vanilla Cones 4x110ml,1.25,https://groceries.aldi.co.uk/en-GB/p-giannis-strawberry-vanilla-cones-4x110ml/4061462388293,4x110ml,4061462388293,frozen,1
Four Seasons French Fries 1kg,1.35,https://groceries.aldi.co.uk/en-GB/p-four-seasons-french-fries-1kg/4061462532405,1kg,4061462532405,frozen,1
Four Seasons Curly Fries 650g,1.39,https://groceries.aldi.co.uk/en-GB/p-four-seasons-curly-fries-650g/4061462528576,650g,4061462528576,frozen,1
The Deli Houmous 200g,0.89,https://groceries.aldi.co.uk/en-GB/p-the-deli-houmous-200g/4088600003429,200g,4088600003429,chilled-food,1
Specially Selected West Country Butter Roast Chicken 120g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-west-country-butter-roast-chicken-120g/4088600090825,120g,4088600090825,chilled-food,1
Brooklea Tube It Strawberry Peach & Red Berry Flavour Yoghurts 9x37g,1.25,https://groceries.aldi.co.uk/en-GB/p-brooklea-tube-it-strawberry-peach-red-berry-flavour-yoghurts-9x37g/4088600033860,9x37g,4088600033860,chilled-food,1
Specially Selected Finely Sliced Honey Roast Ham 120g,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-finely-sliced-honey-roast-ham-120g/4088600017730,120g,4088600017730,chilled-food,1
Specially Selected Stuffing Topped Roast Chicken 135g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-stuffing-topped-roast-chicken-135g/4088600090832,135g,4088600090832,chilled-food,1
Merevale Large British Free Range Eggs 12 Pack,2.69,https://groceries.aldi.co.uk/en-GB/p-merevale-large-british-free-range-eggs-12-pack/4088600170633,12 Pack,4088600170633,chilled-food,1
The Deli Reduced Fat Houmous 200g,0.89,https://groceries.aldi.co.uk/en-GB/p-the-deli-reduced-fat-houmous-200g/4088600003412,200g,4088600003412,chilled-food,1
Brooklea Little Delights Strawberry Apricot & Raspberry Flavoured Fromage Frais 6x47g,0.79,https://groceries.aldi.co.uk/en-GB/p-brooklea-little-delights-strawberry-apricot-raspberry-flavoured-fromage-frais-6x47g/4088600188362,6x47g,4088600188362,chilled-food,1
Specially Selected British Mixed Weight Golden Yolk Eggs 6 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-british-mixed-weight-golden-yolk-eggs-6-pack/4088600141596,6 Pack,4088600141596,chilled-food,1
Specially Selected Applewood Smoked Finely Sliced Ham 120g,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-applewood-smoked-finely-sliced-ham-120g/4088600017747,120g,4088600017747,chilled-food,1
Specially Selected Rich & Indulgent Coleslaw 300g,1.25,https://groceries.aldi.co.uk/en-GB/p-specially-selected-rich-indulgent-coleslaw-300g/4088600075266,300g,4088600075266,chilled-food,1
Carlos Margherita Stonebaked Pizza 305g,2.49,https://groceries.aldi.co.uk/en-GB/p-carlos-margherita-stonebaked-pizza-305g/4088600009773,305g,4088600009773,chilled-food,1
Brooklea Greek Yoghurt 0% Fat 500g,1.89,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-yoghurt-0-fat-500g/4088600060941,500g,4088600060941,chilled-food,1
Carlos Stonebaked Pepperoni Pizza 313g,2.49,https://groceries.aldi.co.uk/en-GB/p-carlos-stonebaked-pepperoni-pizza-313g/4088600009780,313g,4088600009780,chilled-food,1
Cowbelle British Semi-skimmed Milk 1.7% Fat 2 Pints,1.20,https://groceries.aldi.co.uk/en-GB/p-cowbelle-british-semi-skimmed-milk-17-fat-2-pints/4088600003849,2 Pints,4088600003849,chilled-food,1
Emporium Full Fat Soft Cheese 200g,0.85,https://groceries.aldi.co.uk/en-GB/p-emporium-full-fat-soft-cheese-200g/4088600046648,200g,4088600046648,chilled-food,1
Specially Selected Tuxford & Tebbutt Mature Blue Stilton® 220g,2.69,https://groceries.aldi.co.uk/en-GB/p-specially-selected-tuxford-tebbutt-mature-blue-stilton-220g/4088600040684,220g,4088600040684,chilled-food,1
Crestwood Classic Pork Pies 260g/4 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-crestwood-classic-pork-pies-260g4-pack/4088600059662,260g,4088600059662,chilled-food,1
Brooklea Greek Style Coconut Yogurt 450g,1.25,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-style-coconut-yogurt-450g/4088600155869,450g,4088600155869,chilled-food,1
Dessert Menu Mini Pancakes 250g,1.79,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-mini-pancakes-250g/4088600017242,250g,4088600017242,chilled-food,1
Specially Selected Classic Smashed Avocados 150g,1.29,https://groceries.aldi.co.uk/en-GB/p-specially-selected-classic-smashed-avocados-150g/4088600498997,150g,4088600498997,chilled-food,1
Specially Selected Spicy Smashed Avocado 150g,1.29,https://groceries.aldi.co.uk/en-GB/p-specially-selected-spicy-smashed-avocado-150g/4088600499000,150g,4088600499000,chilled-food,1
Brooklea Greek Style Honey Yogurt 450g,1.25,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-style-honey-yogurt-450g/4088600286976,450g ,4088600286976,chilled-food,1
Cooked Smoked Ham 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-cooked-smoked-ham-400g/5027951005828,400g,5027951005828,chilled-food,1
Collier's Powerful Welsh Cheddar 350g,3.15,https://groceries.aldi.co.uk/en-GB/p-colliers-powerful-welsh-cheddar-350g/5021254902648,350g,5021254902648,chilled-food,1
Village Dairy Llaeth Y Llan Raspberry Low Fat Bio-live Yogurt 125g,0.40,https://groceries.aldi.co.uk/en-GB/p-village-dairy-llaeth-y-llan-raspberry-low-fat-bio-live-yogurt-125g/5024255123401,125g,5024255123401,chilled-food,1
Village Dairy Llaeth Y Llan Strawberry Low Fat Bio-live Yogurt 125g,0.40,https://groceries.aldi.co.uk/en-GB/p-village-dairy-llaeth-y-llan-strawberry-low-fat-bio-live-yogurt-125g/5024255123456,125g,5024255123456,chilled-food,1
Village Dairy Llaeth Y Llan Toffee Low Fat Bio-live Yogurt 125g,0.40,https://groceries.aldi.co.uk/en-GB/p-village-dairy-llaeth-y-llan-toffee-low-fat-bio-live-yogurt-125g/5024255123470,125g,5024255123470,chilled-food,1
Rowan Glen Low Fat Bio Yogurt Strawberry 125g,0.49,https://groceries.aldi.co.uk/en-GB/p-rowan-glen-low-fat-bio-yogurt-strawberry-125g/5025358070289,125g,5025358070289,chilled-food,1
Rowan Glen Low Fat Bio Yogurt Raspberry 125g,0.49,https://groceries.aldi.co.uk/en-GB/p-rowan-glen-low-fat-bio-yogurt-raspberry-125g/5025358070296,125g,5025358070296,chilled-food,1
Rowan Glen Low Fat Bio Yogurt Peach Melba 125g,0.49,https://groceries.aldi.co.uk/en-GB/p-rowan-glen-low-fat-bio-yogurt-peach-melba-125g/5025358070302,125g,5025358070302,chilled-food,1
Rowan Glen Low Fat Bio Yogurt Toffee 125g,0.49,https://groceries.aldi.co.uk/en-GB/p-rowan-glen-low-fat-bio-yogurt-toffee-125g/5025358070326,125g,5025358070326,chilled-food,1
Graham's Slightly Salted Spreadable 500g,3.89,https://groceries.aldi.co.uk/en-GB/p-grahams-slightly-salted-spreadable-500g/5025840001807,500g,5025840001807,chilled-food,1
Graham's Lighter Slightly Salted Scottish Spreadable 500g,3.89,https://groceries.aldi.co.uk/en-GB/p-grahams-lighter-slightly-salted-scottish-spreadable-500g/5025840002521,500g,5025840002521,chilled-food,1
Cooked Turkey Meat 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-cooked-turkey-meat-400g/5027951007020,400g,5027951007020,chilled-food,1
Mamia Ultra-fit Maxi Nappies 48 Pack/Size 4,2.89,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-maxi-nappies-48-packsize-4/4088600010113,48 Pack,4088600010113,baby-toddler,1
Mamia Ultra-fit XL Nappies 30 Pack/Size 6,2.89,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-xl-nappies-30-packsize-6/4088600010168,30 Pack,4088600010168,baby-toddler,1
Mamia Ultra-fit Nappies - Jumbo Pack 78 Pack/Size 4+,4.99,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-nappies-jumbo-pack-78-packsize-4/4088600010182,78 Pack,4088600010182,baby-toddler,1
Mamia Ultra-fit Nappies - Jumbo Pack 84 Pack/Size 4,4.99,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-nappies-jumbo-pack-84-packsize-4/4088600010205,84 Pack,4088600010205,baby-toddler,1
Mamia Ultra-fit Nappies - Jumbo Pack 72 Pack/Size 5,4.99,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-nappies-jumbo-pack-72-packsize-5/4088600010229,72 Pack,4088600010229,baby-toddler,1
Mamia Ultra-fit XL Nappies 26 Pack/Size 6+,2.89,https://groceries.aldi.co.uk/en-GB/p-mamia-ultra-fit-xl-nappies-26-packsize-6/4088600010366,26 Pack,4088600010366,baby-toddler,1
Mamia Sensitive Fragrance Free Baby Wipes 6x60 Pack,3.49,https://groceries.aldi.co.uk/en-GB/p-mamia-sensitive-fragrance-free-baby-wipes-6x60-pack/4088600045931,6x60 Pack,4088600045931,baby-toddler,1
